xa2,xb2,y,Aug,Dec,Apr,Nov,Sep,May,Mar,Jul,Jun,Jan,Feb,Oct,Sat,Tue,Wed,Mon,Thu,Fri,Sun
0.02819419,1.006957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,1.59488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,1.619493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02819419,1.655886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,1.01172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,0.7953495,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,0.437039,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.236198,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.09431721,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02819419,-0.4217018,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.6712071,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.7531279,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.9675153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.02181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.710744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.02819419,-1.013212,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-1.194238,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-1.010145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-1.056047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.3822435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.6839015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.9271558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.9420009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.9302251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.9093552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.8617995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,-0.7920136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-1.112737,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.02819419,-1.170542,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.8894641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.02819419,-0.6081096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-0.6718449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.7302781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.7199152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.2043648,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02819419,-0.271149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.151113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.3557402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,-0.7580232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.5353094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.009415388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.139046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.1541561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.07138005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,0.6247334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,1.571021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02819419,2.904554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,1.846022,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,1.196252,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,1.181933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,1.030263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.7422849,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.2533796,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.348793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,-0.3948806,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.03074296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.02819419,0.4009775,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.02819419,0.0513094,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.5221966,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.6154041,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.1235994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.3131744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.4810155,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.3245263,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.2938816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.5699438,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.1555611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.2223984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.7755889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02819419,-0.5719189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.8626448,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.02819419,-1.102329,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.8941245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-1.027037,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.7780155,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.7579991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,-1.107715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-1.097324,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.088032,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-1.192591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.330034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-1.386035,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.02819419,-1.229059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.030964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.02819419,-1.052095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-1.044241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.02819419,-1.151748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-1.060325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.3591317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.8446261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-1.130366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-1.029796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.9988768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.584692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.1991834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.5036564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.142651,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02819419,-0.4554076,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.1934364,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.6100576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,-0.1825729,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.794158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.016901,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02819419,-0.9978492,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-1.153774,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-1.16584,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-1.103817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.09468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.5476405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.07063227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.6001359,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02819419,-0.6135014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.9703984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-1.17051,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.8078159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.8912733,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.677774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.02819419,-0.9563497,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,-1.264925,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-1.311649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.9472798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-0.9595463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-1.045329,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.02819419,-0.9151777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.8678653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.7454219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.9277699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.7621674,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.02819419,-0.7589833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-0.6431107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02819419,-0.7469705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.02819419,-0.8205572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.8602331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.6515341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.8967249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.02819419,-1.190357,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-1.169434,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.9998851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.8050226,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-1.093237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-1.177848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.02819419,-1.135702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.025083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-1.084028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,-1.11899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-1.056659,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-1.13649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-1.184757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.9167896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.5663158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.918782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.02819419,-0.8250294,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02819419,-0.1080504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.6275423,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-1.083039,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.02819419,-0.9138997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.8465318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.7663646,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.5941189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.7350397,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.9289229,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.02819419,-0.7605174,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.7024654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.6451755,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.772207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.3638886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,-0.4529423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.7383589,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.9352526,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.8892229,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.02819419,-1.000189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.728136,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.5505497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.05009478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.0381592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,0.1790693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.4023669,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.02819419,-0.2716122,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,-0.5026674,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-0.1712694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.2402476,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.5090501,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.9397151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.8327243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.6806446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.6114336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.2091795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,-0.2301126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.02819419,-0.4931489,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.4008725,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,0.08635871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.1551366,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.1930196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.2406901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.6331695,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.02819419,-0.1137012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.1649058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.3140858,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.6123329,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.8726342,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.6069122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.7247227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.8225434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.0303837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.02819419,0.3535145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.1913643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.4398074,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.6683317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.4675786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.4079219,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.02819419,-0.3833951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.4904202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-0.346006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.6866119,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.7540976,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.6377083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.6743989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.02819419,-0.4796458,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.6151837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.01942587,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.03268913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,0.1523161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02819419,0.3111196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,1.181593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,1.034479,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.01344795,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,0.5903436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,0.03742332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.02819419,0.2044717,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.02819419,0.8125779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,0.2118121,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.8429583,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.9226835,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.6052121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.8555442,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.7739524,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.02819419,-0.5847595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.1204486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.3657952,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.02819419,-0.7061647,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.7039706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.7762271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.6154302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.7668741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.5263533,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.6652369,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,-1.109289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-1.202636,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.02819419,-1.163756,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,-1.329915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-1.028572,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.2412462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02819419,0.1948229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.02819419,0.851877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.0727936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.02819419,-0.7115545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.5690657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.4381941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.2557881,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.6620224,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02819419,-1.006094,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.5026385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.4253708,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.3703533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
