xa20,xb20,y,Feb,Aug,Jul,Apr,Jan,Jun,Nov,May,Dec,Mar,Oct,Sep,Sat,Thu,Sun,Tue,Fri,Wed,Mon
0.08947877,0.7186217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,0.7021522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08947877,0.5581876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,0.4517826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.2744432,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.1197429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.04240827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.233075,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3479233,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.5292914,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.6737455,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.7979423,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.8895454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.9497289,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-1.037923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-1.035069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.08947877,-1.040479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.9974116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08947877,-1.036628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08947877,-1.061692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.074115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.08947877,-1.068646,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-1.051152,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08947877,-1.056236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08947877,-1.02881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.023107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.9999766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.9389441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.08947877,-0.8685152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08947877,-0.8137811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.7480535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.6647642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.5604271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-0.4701218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.3815899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-0.2750977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08947877,-0.2081274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.07779618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.1045152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.2651595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.4396117,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.08947877,0.565885,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.08947877,0.8429966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.08947877,1.093846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08947877,1.298445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08947877,1.220717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,1.077134,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,0.9849733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.8774779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08947877,0.7159481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.4784996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.3196939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.08947877,0.2558993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.2273637,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,0.1593478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.03799113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.1818446,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.2693716,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.08947877,-0.2737451,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.3623958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.4424666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.08947877,-0.4779395,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.4888068,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.5025945,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.5557599,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08947877,-0.6400515,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.7505967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.8283832,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.08947877,-0.8975599,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.9843717,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-1.039336,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08947877,-1.067345,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.076528,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-1.13284,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08947877,-1.193416,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-1.267468,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,-1.310281,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-1.302101,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-1.366308,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-1.36891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-1.335421,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.08947877,-1.303169,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-1.241878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-1.229548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-1.195348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08947877,-1.110955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-1.038461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-1.007768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.9792507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.9392595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.828267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.08947877,-0.7448308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.6467491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.08947877,-0.6020177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.08947877,-0.5461037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.5064322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.4373164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.4496292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.5719704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.730968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.8368365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.8787048,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.08947877,-0.949912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.9875999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.9769091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.9189806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.8482943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.8457357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.9400889,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.00681,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.08947877,-1.052103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-1.079673,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,-1.070077,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.08947877,-1.086072,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.070366,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08947877,-1.139895,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-1.164009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-1.179916,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-1.160174,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.127708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.151256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-1.105238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-1.058136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.08947877,-1.031039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,-1.048096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.03924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-1.017216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.9803067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-1.001507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-1.036847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08947877,-1.051495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.08947877,-1.060101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.107917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-1.181159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-1.199981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-1.189462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-1.192038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-1.240232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-1.258643,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.08947877,-1.26049,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-1.243609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-1.221106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.243397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-1.222579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08947877,-1.209062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-1.164846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-1.082932,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-1.025743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-1.000773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.9700651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08947877,-0.8981956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.08947877,-0.9267761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.9788251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.9889986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08947877,-0.9246535,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.8839594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.8877645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.8957148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.9202588,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,-0.8816939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08947877,-0.8556848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.8548797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.8248819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.08947877,-0.7628866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.7497405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08947877,-0.7592834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-0.8035074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.08947877,-0.7794148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.7242118,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.6024438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.506596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.08947877,-0.4092236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,-0.3413313,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,-0.2871699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.2712149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3446603,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.3757467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.3738739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.3603654,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.4508925,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.5488989,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.08947877,-0.5200633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.4964315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.4728221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08947877,-0.4306635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.4129541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.3752855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3597867,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.315487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.3154177,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.3130634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.3658536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.08947877,-0.3626099,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3151374,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-0.2886131,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.4001967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.5244064,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.540572,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.5045612,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.500512,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.4781864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3798529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.3156276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.3411711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.4695635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.5434093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.5090984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.5308952,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.511456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.5449442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.5204477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08947877,-0.5208336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.5156258,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08947877,-0.4671477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.4635861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.3402642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.2844025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.08947877,-0.09008197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08947877,0.044563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.08947877,0.1362862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.2461915,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,0.3110795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.3503545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.225979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,0.2084283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.1522324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,0.1505003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.08947877,0.08871772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08947877,-0.1116686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.3120371,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.4691302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.458308,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.08947877,-0.5654681,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.08947877,-0.6158112,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.5977322,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.6048897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08947877,-0.6461165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.7687483,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.8428628,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.8760471,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.08947877,-0.8184041,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.8391639,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.8019232,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.08947877,-0.8563604,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.9338771,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,-0.9350052,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.9391869,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.8058677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.7068607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08947877,-0.4888944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.3705113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.33105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.08947877,-0.4219158,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.08947877,-0.5279769,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.08947877,-0.5497804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.5573659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.5777733,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.6624607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.6718799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.619697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08947877,-0.641801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.08947877,-0.6582903,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.7697351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.8304886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
